MONTH,DAY_OF_WEEK,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_DELAY,DISTANCE,IS_DELAYED,SCHED_DEP_HOUR,IS_WEEKEND,SEASON,ROUTE
3,6,B6,ORD,JFK,1010,-11.7,193,0,10,1,Primavera,ORD-JFK
6,1,AA,SEA,DEN,2014,36.2,963,1,20,0,Verano,SEA-DEN
3,5,AA,LAX,MCO,423,-6.6,864,0,4,0,Primavera,LAX-MCO
12,6,AA,JFK,IAH,33,26.3,1566,1,0,1,Invierno,JFK-IAH
4,4,AA,DFW,SFO,2258,22.2,2172,1,22,0,Primavera,DFW-SFO
4,3,F9,DFW,JFK,249,6.1,255,0,2,0,Primavera,DFW-JFK
6,2,F9,ORD,IAH,1018,7.9,871,0,10,0,Verano,ORD-IAH
12,1,B6,LAX,SEA,1332,6.1,2079,0,13,0,Invierno,LAX-SEA
12,4,UA,DEN,SFO,1032,12.2,1539,0,10,0,Invierno,DEN-SFO
8,3,UA,ATL,PHX,1952,14.9,753,0,19,0,Verano,ATL-PHX
5,7,OO,SFO,DFW,443,8.5,1743,0,4,1,Primavera,SFO-DFW
10,3,B6,DFW,DEN,1742,4.6,997,0,17,0,Otono,DFW-DEN
4,1,WN,CLT,MCO,846,-13.1,1518,0,8,0,Primavera,CLT-MCO
5,7,WN,MIA,MCO,101,7.7,2678,0,1,1,Primavera,MIA-MCO
7,6,F9,MIA,ORD,1533,20.7,1522,1,15,1,Verano,MIA-ORD
3,5,AA,PHX,ATL,1054,21.4,1745,1,10,0,Primavera,PHX-ATL
1,3,OO,IAH,CLT,1400,-19.7,369,0,14,0,Invierno,IAH-CLT
12,5,AA,CLT,SFO,1054,41.5,1334,1,10,0,Invierno,CLT-SFO
10,2,AA,IAH,MCO,1704,20.1,2218,1,17,0,Otono,IAH-MCO
9,6,UA,SEA,IAH,1436,0.8,1312,0,14,1,Otono,SEA-IAH
5,2,B6,BOS,JFK,1458,-20.9,1582,0,14,0,Primavera,BOS-JFK
6,4,B6,MIA,IAH,1130,23.1,2421,1,11,0,Verano,MIA-IAH
6,4,B6,SEA,DFW,208,20.1,2645,1,2,0,Verano,SEA-DFW
11,2,WN,JFK,MIA,1257,-15.2,2632,0,12,0,Otono,JFK-MIA
9,2,DL,PHX,CLT,505,20.0,2339,1,5,0,Otono,PHX-CLT
12,2,DL,SFO,MIA,44,-2.3,195,0,0,0,Invierno,SFO-MIA
2,3,B6,DFW,LAS,309,-6.1,1013,0,3,0,Invierno,DFW-LAS
10,7,WN,PHX,SEA,1901,-6.6,395,0,19,1,Otono,PHX-SEA
5,5,AS,MIA,ORD,1543,4.8,1765,0,15,0,Primavera,MIA-ORD
2,6,DL,LAX,SEA,1345,-6.6,1805,0,13,1,Invierno,LAX-SEA
5,7,AA,MIA,CLT,133,18.3,753,1,1,1,Primavera,MIA-CLT
11,5,F9,DFW,LAX,801,6.9,1057,0,8,0,Otono,DFW-LAX
9,6,HA,SFO,LAX,1742,0.3,213,0,17,1,Otono,SFO-LAX
12,2,UA,ORD,SEA,1516,9.3,2308,0,15,0,Invierno,ORD-SEA
9,7,B6,CLT,JFK,1842,-10.5,298,0,18,1,Otono,CLT-JFK
1,4,AA,LAX,ORD,730,11.0,360,0,7,0,Invierno,LAX-ORD
6,4,F9,MIA,PHX,1527,19.8,876,1,15,0,Verano,MIA-PHX
6,7,UA,LAX,DEN,720,-17.4,435,0,7,1,Verano,LAX-DEN
6,5,AA,LAX,ATL,1555,36.2,2395,1,15,0,Verano,LAX-ATL
10,5,AA,SEA,DFW,1921,35.2,1233,1,19,0,Otono,SEA-DFW
8,5,OO,DEN,BOS,1906,39.8,690,1,19,0,Verano,DEN-BOS
3,5,DL,BOS,MCO,704,0.3,997,0,7,0,Primavera,BOS-MCO
11,7,B6,PHX,MCO,117,20.6,398,1,1,1,Otono,PHX-MCO
11,7,B6,IAH,LAX,754,-5.0,1938,0,7,1,Otono,IAH-LAX
6,2,B6,PHX,IAH,1248,8.5,2646,0,12,0,Verano,PHX-IAH
8,3,B6,SFO,DEN,916,3.9,2291,0,9,0,Verano,SFO-DEN
1,5,B6,LAX,ATL,1915,9.2,1538,0,19,0,Invierno,LAX-ATL
9,1,NK,DFW,SFO,939,-20.5,2075,0,9,0,Otono,DFW-SFO
9,7,AS,LAX,SFO,1315,15.0,1876,0,13,1,Otono,LAX-SFO
8,5,AA,CLT,DEN,1038,31.4,851,1,10,0,Verano,CLT-DEN
9,7,AA,JFK,DFW,809,15.2,1483,1,8,1,Otono,JFK-DFW
4,7,AA,JFK,CLT,727,2.9,169,0,7,1,Primavera,JFK-CLT
4,6,AA,MIA,MCO,1821,17.8,1443,1,18,1,Primavera,MIA-MCO
5,7,AS,ORD,DFW,620,1.9,2259,0,6,1,Primavera,ORD-DFW
8,7,NK,DFW,ATL,453,12.1,2143,0,4,1,Verano,DFW-ATL
1,4,UA,SFO,DFW,1151,-0.7,1511,0,11,0,Invierno,SFO-DFW
8,4,F9,SFO,JFK,1421,14.2,2128,0,14,0,Verano,SFO-JFK
2,1,AS,SEA,MIA,1353,8.2,1119,0,13,0,Invierno,SEA-MIA
6,4,NK,JFK,DFW,154,26.4,2088,1,1,0,Verano,JFK-DFW
3,6,OO,DEN,MCO,618,0.5,1749,0,6,1,Primavera,DEN-MCO
3,2,UA,ATL,PHX,337,-5.6,2121,0,3,0,Primavera,ATL-PHX
6,6,B6,JFK,LAS,1307,15.1,1016,1,13,1,Verano,JFK-LAS
8,6,UA,ATL,DEN,1939,42.3,1579,1,19,1,Verano,ATL-DEN
6,6,F9,BOS,ATL,848,2.5,2144,0,8,1,Verano,BOS-ATL
4,6,B6,DFW,MCO,954,-10.6,1892,0,9,1,Primavera,DFW-MCO
12,6,B6,DEN,CLT,844,-18.3,2560,0,8,1,Invierno,DEN-CLT
8,5,UA,LAS,MCO,1041,27.2,965,1,10,0,Verano,LAS-MCO
7,7,F9,LAS,PHX,1103,-0.9,1942,0,11,1,Verano,LAS-PHX
10,1,NK,DEN,MCO,1649,43.9,1695,1,16,0,Otono,DEN-MCO
1,2,B6,PHX,DEN,1939,11.5,409,0,19,0,Invierno,PHX-DEN
3,3,NK,CLT,SFO,1448,18.8,1418,1,14,0,Primavera,CLT-SFO
11,2,UA,ATL,DEN,1439,12.4,799,0,14,0,Otono,ATL-DEN
5,2,UA,LAX,BOS,1642,32.0,951,1,16,0,Primavera,LAX-BOS
10,2,DL,JFK,ATL,2131,13.0,969,0,21,0,Otono,JFK-ATL
1,2,AS,PHX,LAX,2320,12.1,274,0,23,0,Invierno,PHX-LAX
1,7,UA,MIA,PHX,1941,28.5,1514,1,19,1,Invierno,MIA-PHX
2,7,B6,ATL,ORD,147,9.9,2162,0,1,1,Invierno,ATL-ORD
3,3,AS,SEA,BOS,722,19.6,2351,1,7,0,Primavera,SEA-BOS
1,4,AA,IAH,JFK,1452,8.7,860,0,14,0,Invierno,IAH-JFK
6,5,UA,ATL,LAX,437,-2.3,2019,0,4,0,Verano,ATL-LAX
9,6,DL,JFK,MCO,910,2.6,299,0,9,1,Otono,JFK-MCO
3,6,DL,DEN,SFO,444,3.2,1679,0,4,1,Primavera,DEN-SFO
4,5,DL,LAS,DFW,449,6.0,2220,0,4,0,Primavera,LAS-DFW
4,3,AS,PHX,ORD,959,11.2,2573,0,9,0,Primavera,PHX-ORD
1,6,F9,DEN,MIA,1953,30.3,1674,1,19,1,Invierno,DEN-MIA
4,3,AA,BOS,CLT,1605,14.2,629,0,16,0,Primavera,BOS-CLT
6,4,DL,BOS,PHX,26,2.8,1587,0,0,0,Verano,BOS-PHX
12,7,F9,DEN,ORD,1148,10.3,1842,0,11,1,Invierno,DEN-ORD
1,6,DL,PHX,IAH,1046,31.3,2446,1,10,1,Invierno,PHX-IAH
8,3,NK,SFO,SEA,2245,33.2,160,1,22,0,Verano,SFO-SEA
6,5,OO,DFW,SFO,1809,51.7,793,1,18,0,Verano,DFW-SFO
8,1,AA,ORD,MIA,1543,50.6,1349,1,15,0,Verano,ORD-MIA
6,3,AS,PHX,LAX,2050,4.9,227,0,20,0,Verano,PHX-LAX
11,6,UA,ORD,IAH,2247,51.5,1913,1,22,1,Otono,ORD-IAH
9,7,HA,SFO,DFW,1331,-5.1,456,0,13,1,Otono,SFO-DFW
3,1,AS,SEA,SFO,1644,9.8,2106,0,16,0,Primavera,SEA-SFO
6,4,HA,CLT,LAX,1445,18.3,799,1,14,0,Verano,CLT-LAX
5,7,OO,LAX,JFK,18,14.8,651,0,0,1,Primavera,LAX-JFK
2,3,AS,CLT,DEN,2206,11.9,852,0,22,0,Invierno,CLT-DEN
1,3,DL,LAS,JFK,33,-6.6,1672,0,0,0,Invierno,LAS-JFK
4,6,UA,DEN,IAH,236,16.3,1309,1,2,1,Primavera,DEN-IAH
6,2,B6,SEA,LAS,1005,13.0,1086,0,10,0,Verano,SEA-LAS
4,2,B6,BOS,DFW,819,-6.1,2559,0,8,0,Primavera,BOS-DFW
12,4,NK,BOS,PHX,2023,19.8,1533,1,20,0,Invierno,BOS-PHX
12,1,AS,DEN,JFK,219,20.8,2509,1,2,0,Invierno,DEN-JFK
1,5,HA,CLT,SFO,555,2.2,433,0,5,0,Invierno,CLT-SFO
6,7,DL,DEN,CLT,328,-7.9,1979,0,3,1,Verano,DEN-CLT
3,6,UA,LAS,IAH,1145,-22.8,1979,0,11,1,Primavera,LAS-IAH
5,4,HA,PHX,ORD,1249,-5.3,2079,0,12,0,Primavera,PHX-ORD
7,6,UA,BOS,DFW,641,16.4,1243,1,6,1,Verano,BOS-DFW
5,4,UA,IAH,DEN,1636,-6.4,457,0,16,0,Primavera,IAH-DEN
3,7,AA,MIA,LAS,1044,4.1,2134,0,10,1,Primavera,MIA-LAS
5,6,WN,LAS,ORD,1404,-1.1,1966,0,14,1,Primavera,LAS-ORD
11,2,AS,ORD,LAS,143,8.3,185,0,1,0,Otono,ORD-LAS
4,6,UA,LAX,MCO,908,-1.2,199,0,9,1,Primavera,LAX-MCO
6,3,UA,BOS,DFW,1811,37.1,1340,1,18,0,Verano,BOS-DFW
11,1,NK,ORD,MCO,852,-7.9,2248,0,8,0,Otono,ORD-MCO
10,5,WN,MCO,LAX,726,1.9,2260,0,7,0,Otono,MCO-LAX
4,1,AA,DEN,BOS,629,0.8,1726,0,6,0,Primavera,DEN-BOS
3,7,AS,CLT,BOS,300,1.0,1876,0,3,1,Primavera,CLT-BOS
6,2,OO,LAX,MCO,2359,35.8,2168,1,23,0,Verano,LAX-MCO
12,5,B6,LAX,DEN,1921,20.9,803,1,19,0,Invierno,LAX-DEN
1,4,UA,ATL,MCO,1100,11.6,1511,0,11,0,Invierno,ATL-MCO
11,3,HA,PHX,CLT,806,9.8,496,0,8,0,Otono,PHX-CLT
7,2,OO,MCO,DEN,1155,11.6,1818,0,11,0,Verano,MCO-DEN
6,1,AS,PHX,LAX,2026,11.1,1612,0,20,0,Verano,PHX-LAX
5,1,AA,ATL,ORD,1901,19.8,685,1,19,0,Primavera,ATL-ORD
3,1,UA,DFW,DEN,1430,-24.7,210,0,14,0,Primavera,DFW-DEN
4,6,UA,CLT,IAH,1716,7.2,721,0,17,1,Primavera,CLT-IAH
12,1,NK,ORD,SFO,850,6.2,1970,0,8,0,Invierno,ORD-SFO
8,6,AS,LAX,DEN,929,10.9,2136,0,9,1,Verano,LAX-DEN
9,6,OO,ATL,SEA,254,7.7,2356,0,2,1,Otono,ATL-SEA
5,5,UA,MIA,CLT,255,-6.3,1729,0,2,0,Primavera,MIA-CLT
3,2,WN,LAS,SEA,1650,-10.2,2182,0,16,0,Primavera,LAS-SEA
8,6,F9,JFK,MCO,822,18.7,1645,1,8,1,Verano,JFK-MCO
3,1,UA,LAX,MCO,338,20.1,2106,1,3,0,Primavera,LAX-MCO
11,4,B6,SEA,MCO,1152,-8.6,1218,0,11,0,Otono,SEA-MCO
5,2,F9,MCO,CLT,1847,26.0,1025,1,18,0,Primavera,MCO-CLT
3,1,UA,IAH,LAX,1534,14.3,1788,0,15,0,Primavera,IAH-LAX
9,4,DL,ORD,SEA,609,-14.7,2287,0,6,0,Otono,ORD-SEA
4,1,WN,BOS,LAX,1851,14.8,2354,0,18,0,Primavera,BOS-LAX
7,2,NK,ATL,CLT,1224,45.9,1878,1,12,0,Verano,ATL-CLT
11,3,OO,DEN,PHX,838,17.2,442,1,8,0,Otono,DEN-PHX
2,3,UA,LAX,CLT,1733,23.0,928,1,17,0,Invierno,LAX-CLT
10,3,AS,BOS,IAH,2058,19.0,2229,1,20,0,Otono,BOS-IAH
10,3,UA,MIA,DEN,143,-2.2,2584,0,1,0,Otono,MIA-DEN
9,5,UA,MCO,CLT,1729,12.8,2417,0,17,0,Otono,MCO-CLT
12,6,UA,LAS,ORD,1239,4.1,233,0,12,1,Invierno,LAS-ORD
1,3,OO,LAX,LAS,1314,16.5,1144,1,13,0,Invierno,LAX-LAS
7,3,UA,CLT,DEN,1108,15.6,1878,1,11,0,Verano,CLT-DEN
10,2,NK,DFW,LAS,332,3.5,2572,0,3,0,Otono,DFW-LAS
3,3,UA,SFO,ATL,857,-11.2,1671,0,8,0,Primavera,SFO-ATL
1,7,UA,MCO,DEN,2327,14.7,1902,0,23,1,Invierno,MCO-DEN
4,4,AS,IAH,LAX,2035,16.8,860,1,20,0,Primavera,IAH-LAX
8,5,AS,SEA,IAH,1040,22.6,613,1,10,0,Verano,SEA-IAH
11,2,AS,DEN,SFO,244,3.1,1702,0,2,0,Otono,DEN-SFO
11,6,HA,BOS,LAS,1054,18.5,1853,1,10,1,Otono,BOS-LAS
7,5,HA,SFO,PHX,2253,30.7,2440,1,22,0,Verano,SFO-PHX
12,7,AA,PHX,ORD,1508,25.0,231,1,15,1,Invierno,PHX-ORD
2,4,AA,SEA,ORD,116,15.4,1868,1,1,0,Invierno,SEA-ORD
5,5,UA,LAS,MIA,739,-23.2,1442,0,7,0,Primavera,LAS-MIA
8,3,UA,PHX,CLT,550,13.0,224,0,5,0,Verano,PHX-CLT
8,5,AA,LAS,BOS,1247,18.0,2000,1,12,0,Verano,LAS-BOS
7,6,NK,MIA,LAX,712,3.0,719,0,7,1,Verano,MIA-LAX
6,2,B6,IAH,MCO,713,12.0,2327,0,7,0,Verano,IAH-MCO
6,1,OO,ORD,BOS,1503,10.6,2295,0,15,0,Verano,ORD-BOS
4,7,DL,SEA,ORD,1743,19.1,716,1,17,1,Primavera,SEA-ORD
11,5,F9,CLT,ATL,720,-14.2,1378,0,7,0,Otono,CLT-ATL
5,6,HA,PHX,MCO,1745,16.3,1371,1,17,1,Primavera,PHX-MCO
7,7,AS,JFK,SFO,318,1.9,1566,0,3,1,Verano,JFK-SFO
5,5,UA,IAH,BOS,1132,13.5,2345,0,11,0,Primavera,IAH-BOS
9,1,AS,DEN,CLT,1224,-4.3,2642,0,12,0,Otono,DEN-CLT
1,3,UA,ATL,CLT,236,-11.6,1213,0,2,0,Invierno,ATL-CLT
1,2,AA,LAS,BOS,1135,11.2,803,0,11,0,Invierno,LAS-BOS
2,3,HA,CLT,LAX,2034,32.6,1307,1,20,0,Invierno,CLT-LAX
10,7,UA,SEA,ATL,859,29.8,1313,1,8,1,Otono,SEA-ATL
5,6,AA,PHX,MIA,2011,24.2,667,1,20,1,Primavera,PHX-MIA
7,4,HA,IAH,ORD,801,5.5,2633,0,8,0,Verano,IAH-ORD
1,6,B6,PHX,DEN,1656,10.5,1750,0,16,1,Invierno,PHX-DEN
9,3,OO,IAH,PHX,749,-4.2,323,0,7,0,Otono,IAH-PHX
5,5,DL,ORD,IAH,448,16.7,2534,1,4,0,Primavera,ORD-IAH
6,2,WN,LAX,BOS,647,-0.9,2459,0,6,0,Verano,LAX-BOS
2,7,AS,PHX,IAH,1044,16.2,160,1,10,1,Invierno,PHX-IAH
8,6,DL,DEN,DFW,454,-10.7,1806,0,4,1,Verano,DEN-DFW
4,1,F9,JFK,IAH,2214,17.5,1014,1,22,0,Primavera,JFK-IAH
8,5,B6,DEN,SFO,805,0.5,377,0,8,0,Verano,DEN-SFO
10,7,OO,MIA,SFO,223,5.2,1222,0,2,1,Otono,MIA-SFO
6,2,UA,DEN,BOS,309,17.5,2327,1,3,0,Verano,DEN-BOS
7,2,B6,IAH,ATL,2013,24.1,1819,1,20,0,Verano,IAH-ATL
6,5,AA,SEA,JFK,219,37.1,242,1,2,0,Verano,SEA-JFK
11,6,DL,CLT,ORD,625,6.4,293,0,6,1,Otono,CLT-ORD
7,6,DL,ORD,LAX,2001,20.8,678,1,20,1,Verano,ORD-LAX
7,3,NK,LAX,JFK,244,0.5,697,0,2,0,Verano,LAX-JFK
8,7,NK,SFO,BOS,323,17.2,2373,1,3,1,Verano,SFO-BOS
5,1,DL,DFW,MIA,536,-2.8,1441,0,5,0,Primavera,DFW-MIA
9,7,UA,CLT,SEA,1613,10.7,653,0,16,1,Otono,CLT-SEA
9,4,AA,CLT,ATL,1756,36.4,1826,1,17,0,Otono,CLT-ATL
4,7,UA,LAX,JFK,1314,-15.7,1089,0,13,1,Primavera,LAX-JFK
1,3,UA,CLT,ATL,240,8.1,1846,0,2,0,Invierno,CLT-ATL
8,6,HA,MCO,DFW,517,25.1,613,1,5,1,Verano,MCO-DFW
12,2,F9,CLT,BOS,950,-1.7,793,0,9,0,Invierno,CLT-BOS
5,6,DL,ORD,SFO,554,2.1,2111,0,5,1,Primavera,ORD-SFO
8,5,UA,LAX,LAS,735,38.8,1943,1,7,0,Verano,LAX-LAS
8,5,UA,ATL,LAX,1416,-22.1,2413,0,14,0,Verano,ATL-LAX
1,2,AA,DFW,DEN,2304,14.5,2567,0,23,0,Invierno,DFW-DEN
3,3,WN,IAH,BOS,1946,14.3,1903,0,19,0,Primavera,IAH-BOS
8,4,OO,LAX,MCO,2024,29.2,835,1,20,0,Verano,LAX-MCO
5,6,AA,BOS,MCO,524,4.6,1969,0,5,1,Primavera,BOS-MCO
9,7,HA,IAH,ORD,2146,8.7,2557,0,21,1,Otono,IAH-ORD
3,3,HA,DEN,ATL,2043,8.8,643,0,20,0,Primavera,DEN-ATL
6,6,UA,JFK,IAH,2056,16.2,479,1,20,1,Verano,JFK-IAH
5,5,AS,JFK,LAS,311,-3.8,1631,0,3,0,Primavera,JFK-LAS
9,3,OO,LAX,MCO,156,-22.0,2091,0,1,0,Otono,LAX-MCO
12,3,UA,MCO,ORD,1443,5.6,853,0,14,0,Invierno,MCO-ORD
3,1,AA,DFW,ORD,31,1.3,1640,0,0,0,Primavera,DFW-ORD
2,6,AA,IAH,DEN,1048,12.0,1844,0,10,1,Invierno,IAH-DEN
1,5,AA,MIA,ATL,901,11.8,542,0,9,0,Invierno,MIA-ATL
1,5,AS,ATL,LAS,1301,9.3,1656,0,13,0,Invierno,ATL-LAS
3,1,B6,CLT,LAS,814,8.3,1087,0,8,0,Primavera,CLT-LAS
5,1,WN,JFK,MCO,515,3.0,2039,0,5,0,Primavera,JFK-MCO
7,4,AA,LAX,MCO,2217,44.1,959,1,22,0,Verano,LAX-MCO
3,6,B6,JFK,SFO,2115,9.8,288,0,21,1,Primavera,JFK-SFO
8,5,F9,DEN,JFK,1704,10.7,174,0,17,0,Verano,DEN-JFK
3,3,UA,PHX,DEN,2107,19.6,193,1,21,0,Primavera,PHX-DEN
5,7,AA,CLT,SFO,318,8.4,1036,0,3,1,Primavera,CLT-SFO
12,3,DL,SEA,DFW,1849,25.3,293,1,18,0,Invierno,SEA-DFW
1,6,WN,JFK,BOS,2206,-18.4,1020,0,22,1,Invierno,JFK-BOS
9,7,B6,MIA,DEN,1600,3.6,1193,0,16,1,Otono,MIA-DEN
1,3,AA,LAS,PHX,836,14.7,2129,0,8,0,Invierno,LAS-PHX
9,3,UA,ATL,DFW,522,0.1,1388,0,5,0,Otono,ATL-DFW
8,5,OO,MCO,PHX,1425,-2.7,1607,0,14,0,Verano,MCO-PHX
7,5,AA,JFK,DFW,2202,23.6,985,1,22,0,Verano,JFK-DFW
3,4,UA,MIA,LAS,2053,9.1,1068,0,20,0,Primavera,MIA-LAS
2,3,B6,MCO,JFK,1717,-7.8,1312,0,17,0,Invierno,MCO-JFK
3,7,UA,LAS,IAH,901,21.2,2470,1,9,1,Primavera,LAS-IAH
1,6,UA,MIA,DEN,451,6.3,394,0,4,1,Invierno,MIA-DEN
4,5,AS,CLT,DFW,121,-2.6,2109,0,1,0,Primavera,CLT-DFW
6,4,AS,ATL,LAX,523,5.3,697,0,5,0,Verano,ATL-LAX
7,2,B6,ATL,DFW,834,9.6,1518,0,8,0,Verano,ATL-DFW
5,7,AS,SFO,LAX,1734,-3.7,596,0,17,1,Primavera,SFO-LAX
11,5,OO,ORD,JFK,41,-2.8,2646,0,0,0,Otono,ORD-JFK
12,4,AA,DEN,ATL,550,14.6,925,0,5,0,Invierno,DEN-ATL
7,7,AA,PHX,IAH,631,27.0,987,1,6,1,Verano,PHX-IAH
6,6,AS,MCO,SFO,454,14.3,779,0,4,1,Verano,MCO-SFO
7,1,AS,JFK,DFW,932,10.3,1470,0,9,0,Verano,JFK-DFW
1,7,HA,CLT,ORD,1517,12.0,409,0,15,1,Invierno,CLT-ORD
12,7,AS,MCO,DFW,1926,43.2,184,1,19,1,Invierno,MCO-DFW
3,1,UA,MCO,JFK,1541,14.1,772,0,15,0,Primavera,MCO-JFK
1,1,DL,CLT,IAH,2122,22.0,2609,1,21,0,Invierno,CLT-IAH
6,6,UA,SEA,MIA,1149,-6.5,545,0,11,1,Verano,SEA-MIA
4,5,AA,LAX,DFW,836,23.0,874,1,8,0,Primavera,LAX-DFW
1,3,AS,ORD,DEN,2305,22.6,2133,1,23,0,Invierno,ORD-DEN
10,6,HA,PHX,IAH,315,-3.5,2515,0,3,1,Otono,PHX-IAH
8,4,AS,SFO,SEA,1305,4.3,281,0,13,0,Verano,SFO-SEA
6,3,UA,IAH,ATL,2231,23.5,2554,1,22,0,Verano,IAH-ATL
5,6,UA,LAS,SEA,48,-16.3,2166,0,0,1,Primavera,LAS-SEA
8,6,AS,CLT,ATL,25,12.3,1262,0,0,1,Verano,CLT-ATL
7,3,DL,SEA,LAS,1730,42.3,2321,1,17,0,Verano,SEA-LAS
8,4,OO,ATL,PHX,807,9.3,1096,0,8,0,Verano,ATL-PHX
1,1,F9,MCO,LAX,408,-3.1,2434,0,4,0,Invierno,MCO-LAX
12,6,UA,PHX,ORD,1713,11.4,2210,0,17,1,Invierno,PHX-ORD
10,3,UA,PHX,SEA,1120,-5.1,899,0,11,0,Otono,PHX-SEA
11,2,AA,MCO,ORD,1848,45.2,1805,1,18,0,Otono,MCO-ORD
9,2,WN,MCO,JFK,1033,-9.1,2601,0,10,0,Otono,MCO-JFK
8,5,UA,PHX,ATL,544,-7.1,1746,0,5,0,Verano,PHX-ATL
2,1,AS,MIA,SFO,249,-22.7,320,0,2,0,Invierno,MIA-SFO
1,4,UA,ORD,DFW,432,6.7,223,0,4,0,Invierno,ORD-DFW
7,3,OO,IAH,SFO,721,-5.4,927,0,7,0,Verano,IAH-SFO
5,7,OO,PHX,MCO,448,14.0,1172,0,4,1,Primavera,PHX-MCO
4,5,F9,LAX,BOS,528,2.2,2469,0,5,0,Primavera,LAX-BOS
7,3,F9,ATL,ORD,6,17.6,1874,1,0,0,Verano,ATL-ORD
8,2,NK,JFK,ORD,1853,26.7,968,1,18,0,Verano,JFK-ORD
8,7,AA,JFK,SEA,755,35.7,2102,1,7,1,Verano,JFK-SEA
11,4,F9,SEA,MCO,36,6.2,875,0,0,0,Otono,SEA-MCO
4,2,UA,MCO,MIA,1552,2.4,2205,0,15,0,Primavera,MCO-MIA
5,3,WN,SEA,IAH,1334,-10.1,721,0,13,0,Primavera,SEA-IAH
1,3,AA,CLT,ORD,921,8.6,2652,0,9,0,Invierno,CLT-ORD
10,7,B6,SFO,JFK,1612,2.7,871,0,16,1,Otono,SFO-JFK
11,7,OO,LAS,MIA,938,12.9,2368,0,9,1,Otono,LAS-MIA
4,1,UA,SEA,LAX,122,-18.7,595,0,1,0,Primavera,SEA-LAX
12,6,UA,CLT,MCO,2234,26.8,486,1,22,1,Invierno,CLT-MCO
3,4,B6,LAX,DFW,405,-24.0,550,0,4,0,Primavera,LAX-DFW
5,5,AA,LAX,CLT,48,33.3,1227,1,0,0,Primavera,LAX-CLT
8,5,UA,ATL,CLT,2002,13.2,166,0,20,0,Verano,ATL-CLT
1,3,B6,SEA,MIA,2201,9.7,1589,0,22,0,Invierno,SEA-MIA
12,4,AS,LAS,DEN,323,-1.1,2219,0,3,0,Invierno,LAS-DEN
10,5,AA,JFK,LAS,1504,28.2,456,1,15,0,Otono,JFK-LAS
5,6,AA,MCO,ATL,1959,31.0,2443,1,19,1,Primavera,MCO-ATL
10,5,HA,CLT,BOS,1511,4.8,1006,0,15,0,Otono,CLT-BOS
8,3,AA,JFK,SEA,1805,30.3,2291,1,18,0,Verano,JFK-SEA
1,1,HA,JFK,DEN,1545,19.0,2083,1,15,0,Invierno,JFK-DEN
10,6,UA,JFK,MCO,2159,31.1,2404,1,21,1,Otono,JFK-MCO
5,7,AS,SFO,PHX,1006,5.8,1751,0,10,1,Primavera,SFO-PHX
4,4,F9,LAX,ORD,2359,4.7,1062,0,23,0,Primavera,LAX-ORD
8,2,B6,JFK,DFW,1431,11.0,177,0,14,0,Verano,JFK-DFW
1,4,WN,DEN,DFW,300,-4.3,493,0,3,0,Invierno,DEN-DFW
6,5,UA,CLT,ORD,1327,15.4,2252,1,13,0,Verano,CLT-ORD
2,5,B6,ATL,LAS,1142,-2.9,610,0,11,0,Invierno,ATL-LAS
6,2,AA,BOS,MIA,1247,37.5,2248,1,12,0,Verano,BOS-MIA
7,3,AS,SFO,MCO,2232,27.6,2027,1,22,0,Verano,SFO-MCO
3,6,WN,DFW,MCO,925,-6.3,1109,0,9,1,Primavera,DFW-MCO
5,1,AS,LAS,MIA,1858,28.5,886,1,18,0,Primavera,LAS-MIA
4,1,AS,CLT,MIA,2038,13.9,2346,0,20,0,Primavera,CLT-MIA
8,4,UA,CLT,MCO,247,10.8,1612,0,2,0,Verano,CLT-MCO
6,7,HA,LAX,SEA,1308,19.8,638,1,13,1,Verano,LAX-SEA
9,1,F9,MCO,JFK,331,-7.8,1600,0,3,0,Otono,MCO-JFK
6,2,UA,LAX,MIA,147,-14.5,548,0,1,0,Verano,LAX-MIA
3,1,UA,BOS,JFK,948,-5.7,1747,0,9,0,Primavera,BOS-JFK
4,3,HA,MIA,CLT,125,9.0,1027,0,1,0,Primavera,MIA-CLT
3,6,AS,DEN,SEA,1420,28.2,1839,1,14,1,Primavera,DEN-SEA
7,6,OO,SEA,LAS,1558,21.6,1601,1,15,1,Verano,SEA-LAS
11,4,AA,DFW,LAS,2314,33.0,976,1,23,0,Otono,DFW-LAS
7,1,UA,LAX,DFW,1252,-1.1,2114,0,12,0,Verano,LAX-DFW
3,2,AS,SEA,MIA,1414,44.0,1900,1,14,0,Primavera,SEA-MIA
7,5,UA,CLT,BOS,524,6.6,1497,0,5,0,Verano,CLT-BOS
12,1,DL,LAS,PHX,2342,37.3,2359,1,23,0,Invierno,LAS-PHX
8,7,AA,SFO,DEN,1502,27.5,2111,1,15,1,Verano,SFO-DEN
6,1,NK,SFO,SEA,618,18.0,1693,1,6,0,Verano,SFO-SEA
11,7,B6,PHX,LAX,1928,15.9,2153,1,19,1,Otono,PHX-LAX
8,4,AS,LAS,MIA,1158,12.0,550,0,11,0,Verano,LAS-MIA
7,3,UA,LAS,PHX,811,-6.9,1898,0,8,0,Verano,LAS-PHX
2,2,UA,CLT,JFK,1823,16.5,1879,1,18,0,Invierno,CLT-JFK
